HFS_DDW_SSD
200	15	5
0	87	1	19	2	3	3	93	4	41	
0	83	1	42	2	96	3	34	4	87	
0	35	1	6	2	59	3	46	4	73	
0	20	1	54	2	40	3	45	4	8	
0	16	1	67	2	14	3	46	4	79	
0	26	1	89	2	28	3	78	4	90	
0	59	1	97	2	96	3	30	4	62	
0	9	1	9	2	86	3	98	4	40	
0	43	1	40	2	25	3	23	4	60	
0	89	1	74	2	95	3	89	4	22	
0	23	1	10	2	75	3	34	4	53	
0	20	1	6	2	56	3	15	4	15	
0	94	1	14	2	18	3	44	4	28	
0	38	1	9	2	30	3	84	4	64	
0	11	1	67	2	42	3	6	4	65	
0	75	1	43	2	90	3	86	4	90	
0	51	1	94	2	38	3	56	4	68	
0	49	1	22	2	63	3	77	4	42	
0	4	1	53	2	72	3	83	4	45	
0	30	1	22	2	81	3	94	4	22	
0	80	1	45	2	11	3	26	4	12	
0	55	1	67	2	70	3	69	4	77	
0	77	1	15	2	69	3	25	4	63	
0	1	1	75	2	62	3	75	4	79	
0	16	1	46	2	52	3	43	4	60	
0	58	1	95	2	59	3	61	4	36	
0	53	1	62	2	95	3	64	4	10	
0	7	1	83	2	13	3	45	4	14	
0	81	1	52	2	94	3	99	4	65	
0	88	1	83	2	48	3	20	4	44	
0	54	1	60	2	6	3	16	4	7	
0	35	1	92	2	68	3	65	4	54	
0	60	1	9	2	9	3	34	4	25	
0	15	1	20	2	5	3	15	4	57	
0	18	1	63	2	17	3	62	4	97	
0	64	1	51	2	53	3	77	4	71	
0	74	1	47	2	39	3	17	4	81	
0	92	1	56	2	79	3	58	4	74	
0	14	1	16	2	47	3	91	4	53	
0	73	1	43	2	61	3	75	4	50	
0	69	1	78	2	33	3	63	4	27	
0	90	1	44	2	44	3	18	4	42	
0	83	1	40	2	90	3	93	4	79	
0	13	1	69	2	91	3	52	4	32	
0	59	1	40	2	47	3	40	4	43	
0	3	1	17	2	26	3	9	4	25	
0	21	1	90	2	77	3	28	4	3	
0	96	1	14	2	76	3	90	4	91	
0	49	1	12	2	61	3	17	4	91	
0	73	1	25	2	53	3	12	4	40	
0	4	1	51	2	10	3	43	4	90	
0	30	1	32	2	93	3	20	4	25	
0	74	1	18	2	36	3	93	4	21	
0	93	1	62	2	62	3	91	4	83	
0	98	1	92	2	2	3	60	4	83	
0	47	1	78	2	30	3	49	4	69	
0	77	1	63	2	14	3	68	4	22	
0	70	1	81	2	34	3	38	4	72	
0	65	1	21	2	57	3	66	4	18	
0	31	1	76	2	68	3	95	4	97	
0	12	1	62	2	62	3	29	4	41	
0	11	1	50	2	49	3	60	4	43	
0	51	1	2	2	44	3	50	4	47	
0	12	1	5	2	67	3	71	4	51	
0	12	1	28	2	25	3	19	4	19	
0	78	1	35	2	35	3	43	4	52	
0	71	1	10	2	35	3	51	4	58	
0	16	1	1	2	84	3	27	4	11	
0	20	1	33	2	74	3	94	4	21	
0	63	1	77	2	8	3	20	4	7	
0	27	1	10	2	97	3	45	4	86	
0	83	1	37	2	43	3	11	4	63	
0	76	1	15	2	7	3	8	4	72	
0	42	1	67	2	92	3	91	4	31	
0	11	1	20	2	40	3	61	4	31	
0	79	1	54	2	31	3	97	4	55	
0	1	1	28	2	16	3	36	4	26	
0	61	1	13	2	90	3	65	4	75	
0	78	1	58	2	74	3	63	4	35	
0	5	1	26	2	66	3	23	4	79	
0	96	1	84	2	17	3	88	4	96	
0	7	1	69	2	36	3	14	4	7	
0	29	1	7	2	45	3	56	4	63	
0	49	1	99	2	70	3	82	4	11	
0	30	1	76	2	28	3	16	4	53	
0	53	1	46	2	76	3	27	4	26	
0	54	1	87	2	9	3	19	4	58	
0	17	1	11	2	27	3	40	4	19	
0	92	1	76	2	76	3	59	4	46	
0	72	1	13	2	18	3	1	4	85	
0	6	1	55	2	84	3	12	4	50	
0	20	1	57	2	1	3	36	4	43	
0	61	1	93	2	10	3	87	4	53	
0	41	1	98	2	27	3	97	4	46	
0	38	1	72	2	31	3	63	4	19	
0	53	1	99	2	69	3	69	4	80	
0	40	1	28	2	75	3	41	4	21	
0	98	1	4	2	96	3	69	4	39	
0	60	1	11	2	91	3	96	4	58	
0	98	1	67	2	89	3	6	4	6	
0	74	1	86	2	21	3	54	4	48	
0	34	1	25	2	21	3	93	4	96	
0	20	1	87	2	31	3	55	4	4	
0	34	1	18	2	69	3	67	4	55	
0	38	1	2	2	57	3	59	4	86	
0	28	1	80	2	34	3	6	4	20	
0	86	1	11	2	63	3	64	4	7	
0	54	1	7	2	21	3	92	4	86	
0	73	1	82	2	3	3	72	4	19	
0	72	1	79	2	37	3	93	4	24	
0	81	1	98	2	23	3	51	4	67	
0	72	1	29	2	62	3	67	4	21	
0	53	1	91	2	16	3	74	4	11	
0	10	1	25	2	67	3	48	4	49	
0	27	1	96	2	76	3	80	4	81	
0	55	1	98	2	85	3	40	4	15	
0	48	1	44	2	40	3	81	4	39	
0	88	1	88	2	12	3	96	4	35	
