HFS_DDW_SSD
200	25	5
0	14	1	32	2	56	3	37	4	95	
0	94	1	87	2	72	3	98	4	73	
0	95	1	17	2	5	3	73	4	86	
0	15	1	44	2	96	3	52	4	88	
0	66	1	47	2	77	3	91	4	41	
0	7	1	27	2	46	3	54	4	99	
0	64	1	72	2	95	3	86	4	49	
0	29	1	94	2	19	3	25	4	19	
0	86	1	91	2	44	3	33	4	74	
0	71	1	69	2	29	3	68	4	79	
0	34	1	48	2	88	3	86	4	77	
0	66	1	54	2	64	3	95	4	88	
0	67	1	41	2	19	3	98	4	9	
0	23	1	21	2	19	3	25	4	57	
0	20	1	26	2	71	3	34	4	3	
0	75	1	4	2	45	3	17	4	70	
0	38	1	98	2	77	3	74	4	65	
0	16	1	83	2	10	3	10	4	82	
0	74	1	30	2	23	3	37	4	51	
0	45	1	72	2	45	3	24	4	52	
0	50	1	51	2	5	3	12	4	59	
0	9	1	77	2	55	3	83	4	3	
0	63	1	10	2	48	3	26	4	50	
0	69	1	64	2	44	3	34	4	93	
0	40	1	12	2	9	3	43	4	82	
0	89	1	3	2	35	3	82	4	57	
0	3	1	58	2	21	3	65	4	21	
0	87	1	94	2	65	3	15	4	57	
0	39	1	29	2	26	3	8	4	19	
0	65	1	82	2	96	3	86	4	82	
0	81	1	29	2	12	3	31	4	12	
0	38	1	42	2	61	3	30	4	70	
0	6	1	42	2	73	3	27	4	1	
0	5	1	88	2	83	3	6	4	63	
0	75	1	98	2	30	3	77	4	54	
0	12	1	85	2	2	3	24	4	17	
0	8	1	7	2	49	3	1	4	76	
0	74	1	47	2	90	3	53	4	82	
0	45	1	33	2	36	3	45	4	51	
0	97	1	55	2	99	3	8	4	14	
0	76	1	98	2	91	3	23	4	7	
0	82	1	98	2	35	3	76	4	1	
0	53	1	40	2	37	3	13	4	62	
0	99	1	93	2	72	3	50	4	26	
0	57	1	97	2	31	3	24	4	19	
0	42	1	63	2	84	3	26	4	57	
0	56	1	86	2	94	3	10	4	41	
0	9	1	15	2	26	3	93	4	94	
0	75	1	13	2	15	3	52	4	29	
0	5	1	95	2	23	3	83	4	51	
0	4	1	83	2	49	3	81	4	57	
0	79	1	68	2	67	3	4	4	65	
0	20	1	15	2	9	3	19	4	45	
0	66	1	46	2	28	3	72	4	53	
0	84	1	67	2	79	3	56	4	51	
0	45	1	83	2	78	3	94	4	14	
0	47	1	40	2	2	3	75	4	54	
0	72	1	37	2	14	3	53	4	62	
0	41	1	47	2	22	3	29	4	74	
0	60	1	5	2	95	3	7	4	63	
0	59	1	68	2	51	3	30	4	66	
0	36	1	4	2	92	3	30	4	12	
0	95	1	89	2	73	3	90	4	18	
0	79	1	13	2	34	3	65	4	72	
0	29	1	33	2	74	3	11	4	13	
0	37	1	45	2	51	3	81	4	91	
0	40	1	87	2	72	3	32	4	55	
0	78	1	88	2	72	3	9	4	18	
0	69	1	45	2	84	3	41	4	66	
0	52	1	74	2	32	3	11	4	94	
0	48	1	71	2	31	3	34	4	34	
0	26	1	93	2	41	3	18	4	29	
0	91	1	53	2	11	3	39	4	72	
0	9	1	18	2	41	3	35	4	39	
0	91	1	41	2	25	3	48	4	4	
0	84	1	48	2	33	3	44	4	61	
0	63	1	14	2	40	3	86	4	44	
0	69	1	57	2	38	3	98	4	29	
0	84	1	48	2	54	3	79	4	26	
0	16	1	34	2	46	3	69	4	57	
0	34	1	33	2	97	3	71	4	4	
0	7	1	46	2	82	3	31	4	49	
0	77	1	61	2	96	3	57	4	66	
0	77	1	14	2	25	3	94	4	3	
0	52	1	79	2	43	3	6	4	54	
0	44	1	86	2	45	3	22	4	88	
0	51	1	3	2	64	3	87	4	27	
0	30	1	16	2	68	3	83	4	37	
0	23	1	74	2	8	3	49	4	51	
0	24	1	51	2	97	3	14	4	49	
0	2	1	10	2	51	3	66	4	6	
0	55	1	90	2	91	3	18	4	60	
0	20	1	1	2	60	3	43	4	97	
0	75	1	97	2	10	3	31	4	36	
0	62	1	45	2	41	3	58	4	80	
0	77	1	72	2	93	3	54	4	31	
0	92	1	88	2	32	3	73	4	86	
0	42	1	52	2	97	3	82	4	71	
0	40	1	24	2	51	3	23	4	17	
0	22	1	14	2	65	3	52	4	76	
0	27	1	41	2	67	3	77	4	87	
0	56	1	68	2	92	3	86	4	28	
0	82	1	96	2	38	3	87	4	67	
0	31	1	68	2	87	3	56	4	56	
0	23	1	1	2	28	3	59	4	96	
0	38	1	94	2	19	3	41	4	58	
0	63	1	8	2	42	3	77	4	4	
0	52	1	22	2	55	3	86	4	30	
0	74	1	60	2	11	3	54	4	89	
0	44	1	86	2	64	3	55	4	85	
0	53	1	27	2	9	3	95	4	54	
0	27	1	13	2	9	3	80	4	50	
0	62	1	49	2	52	3	28	4	64	
0	75	1	54	2	60	3	83	4	16	
0	10	1	14	2	1	3	27	4	81	
0	63	1	89	2	73	3	69	4	52	
0	51	1	31	2	64	3	55	4	6	
0	37	1	99	2	46	3	24	4	76	
0	39	1	13	2	75	3	37	4	67	
0	25	1	8	2	82	3	90	4	15	
0	90	1	27	2	80	3	39	4	76	
0	40	1	27	2	81	3	15	4	91	
0	38	1	40	2	40	3	29	4	98	
0	32	1	85	2	96	3	23	4	28	
0	75	1	8	2	37	3	7	4	77	
0	97	1	38	2	63	3	59	4	56	
0	55	1	7	2	83	3	55	4	62	
0	25	1	50	2	25	3	79	4	65	
0	10	1	18	2	32	3	32	4	39	
0	99	1	73	2	46	3	38	4	36	
0	39	1	12	2	59	3	63	4	39	
0	82	1	89	2	74	3	61	4	78	
0	2	1	63	2	22	3	58	4	37	
0	31	1	57	2	84	3	66	4	74	
0	81	1	61	2	18	3	58	4	18	
0	57	1	76	2	5	3	67	4	78	
0	24	1	92	2	25	3	24	4	17	
0	44	1	47	2	20	3	16	4	79	
0	35	1	76	2	63	3	1	4	63	
0	47	1	96	2	73	3	95	4	9	
0	43	1	88	2	80	3	64	4	54	
0	78	1	94	2	2	3	46	4	81	
0	7	1	85	2	7	3	83	4	55	
0	10	1	38	2	98	3	41	4	93	
0	83	1	37	2	68	3	86	4	40	
0	6	1	97	2	17	3	94	4	71	
0	61	1	3	2	10	3	59	4	36	
0	35	1	12	2	61	3	69	4	39	
0	49	1	46	2	74	3	34	4	72	
0	50	1	70	2	80	3	46	4	54	
0	9	1	97	2	33	3	3	4	25	
0	6	1	20	2	93	3	25	4	49	
0	80	1	77	2	7	3	75	4	20	
0	5	1	75	2	47	3	47	4	20	
0	97	1	76	2	30	3	3	4	44	
0	38	1	62	2	34	3	14	4	90	
0	35	1	18	2	71	3	41	4	62	
0	64	1	70	2	7	3	35	4	30	
0	16	1	19	2	37	3	20	4	58	
0	72	1	39	2	99	3	15	4	68	
0	74	1	23	2	33	3	26	4	56	
0	33	1	67	2	30	3	59	4	86	
0	43	1	85	2	79	3	34	4	14	
0	62	1	7	2	65	3	14	4	56	
0	35	1	68	2	13	3	18	4	5	
0	79	1	40	2	11	3	45	4	71	
0	99	1	63	2	20	3	46	4	17	
0	13	1	85	2	45	3	85	4	30	
0	96	1	40	2	48	3	48	4	87	
0	30	1	40	2	3	3	6	4	95	
0	65	1	73	2	86	3	58	4	34	
0	6	1	11	2	16	3	22	4	77	
0	92	1	57	2	85	3	87	4	87	
0	79	1	66	2	33	3	18	4	2	
0	77	1	62	2	79	3	84	4	59	
0	94	1	21	2	65	3	30	4	75	
0	40	1	37	2	5	3	49	4	7	
0	26	1	77	2	62	3	13	4	11	
0	2	1	70	2	23	3	9	4	37	
0	40	1	55	2	61	3	60	4	8	
0	64	1	7	2	85	3	4	4	19	
0	4	1	93	2	3	3	99	4	39	
0	85	1	45	2	85	3	47	4	37	
0	56	1	52	2	36	3	81	4	62	
0	3	1	5	2	21	3	7	4	99	
0	7	1	39	2	71	3	47	4	20	
0	40	1	59	2	6	3	23	4	12	
0	33	1	51	2	1	3	31	4	3	
0	32	1	75	2	62	3	74	4	26	
0	56	1	85	2	76	3	71	4	80	
0	87	1	19	2	80	3	97	4	5	
0	60	1	86	2	78	3	4	4	12	
0	64	1	23	2	55	3	80	4	99	
0	26	1	40	2	62	3	36	4	5	
0	5	1	52	2	6	3	78	4	31	
0	27	1	42	2	47	3	80	4	44	
0	22	1	63	2	99	3	67	4	32	
0	21	1	79	2	8	3	18	4	52	
0	47	1	73	2	96	3	19	4	39	
0	9	1	21	2	82	3	74	4	1	
LBCmax	2123
RELDUE
-1	1212	1	3
-1	1358	2	7
-1	1731	1	6
-1	2293	4	3
-1	2472	2	5
-1	1629	1	1
-1	1159	7	4
-1	905	9	3
-1	2280	1	6
-1	2527	5	4
-1	1252	9	7
-1	1701	9	9
-1	2945	5	5
-1	2155	8	2
-1	2794	5	2
-1	894	9	3
-1	1364	5	8
-1	2734	2	3
-1	1889	9	2
-1	2534	8	2
-1	1839	6	7
-1	1565	5	8
-1	1816	5	3
-1	2652	3	2
-1	2090	1	9
-1	1547	5	3
-1	2034	6	6
-1	2710	6	4
-1	1711	3	2
-1	1350	2	6
-1	1012	8	2
-1	2130	8	1
-1	2403	5	8
-1	2568	5	9
-1	1453	2	7
-1	2961	3	8
-1	1351	8	4
-1	1564	8	2
-1	2818	2	2
-1	2916	4	3
-1	1023	3	7
-1	2529	2	6
-1	1747	6	6
-1	1716	6	9
-1	1586	3	8
-1	1038	9	7
-1	2470	9	2
-1	1643	4	4
-1	1469	9	5
-1	1667	3	6
-1	2681	7	3
-1	1564	9	3
-1	1602	6	6
-1	2917	5	2
-1	2044	7	4
-1	2641	2	2
-1	2536	7	9
-1	2073	4	2
-1	1074	1	3
-1	1796	4	9
-1	2590	2	6
-1	1443	7	4
-1	2188	7	6
-1	1801	9	6
-1	2385	1	5
-1	2116	2	6
-1	2293	8	8
-1	1248	5	9
-1	1573	7	8
-1	2828	9	1
-1	2537	2	4
-1	2794	2	8
-1	2911	6	7
-1	1968	9	1
-1	2381	8	3
-1	2304	4	7
-1	2813	2	4
-1	971	4	2
-1	1937	6	6
-1	1922	6	1
-1	2071	6	8
-1	1261	2	3
-1	2112	2	5
-1	914	4	9
-1	1663	4	4
-1	2442	5	2
-1	1399	3	3
-1	2480	7	7
-1	1395	4	8
-1	1806	7	1
-1	1295	6	9
-1	2273	8	8
-1	1361	1	5
-1	1892	5	4
-1	1196	4	4
-1	2574	4	1
-1	1211	3	8
-1	2941	4	3
-1	2325	3	9
-1	2464	6	1
-1	1740	4	1
-1	2093	6	4
-1	940	8	2
-1	1635	4	8
-1	2125	6	6
-1	2881	8	7
-1	1648	8	5
-1	2628	5	7
-1	1407	1	3
-1	2734	2	7
-1	2823	1	9
-1	2436	6	1
-1	1006	1	4
-1	2147	8	5
-1	2719	9	5
-1	2199	5	4
-1	2326	3	7
-1	2145	6	6
-1	1008	3	4
-1	2937	1	8
-1	1587	1	6
-1	2807	8	7
-1	2848	6	6
-1	2761	3	7
-1	2404	4	6
-1	1135	3	1
-1	2304	7	9
-1	1889	1	5
-1	1642	4	6
