HFS_DDW_SSD
150	50	10
0	94	1	95	2	20	3	21	4	70	5	2	6	53	7	10	8	7	9	84	
0	87	1	22	2	38	3	38	4	65	5	36	6	77	7	21	8	90	9	84	
0	2	1	73	2	54	3	4	4	66	5	46	6	25	7	17	8	15	9	90	
0	87	1	43	2	90	3	55	4	9	5	37	6	73	7	41	8	98	9	21	
0	11	1	32	2	39	3	19	4	5	5	80	6	8	7	21	8	20	9	36	
0	89	1	18	2	86	3	46	4	49	5	21	6	42	7	17	8	55	9	24	
0	77	1	36	2	95	3	16	4	96	5	44	6	31	7	82	8	30	9	28	
0	63	1	37	2	22	3	69	4	73	5	69	6	34	7	35	8	98	9	85	
0	39	1	4	2	96	3	78	4	1	5	69	6	57	7	44	8	6	9	87	
0	95	1	57	2	85	3	74	4	44	5	74	6	37	7	23	8	22	9	61	
0	49	1	26	2	90	3	92	4	73	5	53	6	96	7	18	8	73	9	80	
0	87	1	7	2	18	3	70	4	85	5	73	6	40	7	18	8	15	9	28	
0	87	1	87	2	76	3	43	4	33	5	6	6	51	7	47	8	25	9	98	
0	33	1	11	2	13	3	38	4	36	5	14	6	14	7	5	8	5	9	48	
0	73	1	40	2	71	3	26	4	99	5	88	6	39	7	16	8	89	9	71	
0	35	1	20	2	9	3	94	4	73	5	62	6	49	7	48	8	59	9	68	
0	2	1	50	2	92	3	74	4	48	5	76	6	93	7	80	8	34	9	72	
0	60	1	36	2	13	3	67	4	55	5	48	6	16	7	51	8	43	9	44	
0	66	1	36	2	58	3	54	4	64	5	13	6	3	7	19	8	64	9	73	
0	64	1	65	2	45	3	37	4	47	5	23	6	47	7	96	8	77	9	24	
0	95	1	59	2	81	3	18	4	12	5	99	6	7	7	41	8	40	9	25	
0	46	1	98	2	6	3	15	4	2	5	66	6	92	7	39	8	11	9	35	
0	74	1	75	2	17	3	61	4	8	5	94	6	90	7	76	8	20	9	32	
0	2	1	19	2	73	3	20	4	49	5	8	6	54	7	40	8	43	9	65	
0	7	1	61	2	78	3	40	4	27	5	65	6	59	7	31	8	35	9	80	
0	31	1	9	2	86	3	43	4	49	5	20	6	43	7	21	8	10	9	17	
0	9	1	31	2	21	3	9	4	24	5	27	6	26	7	86	8	65	9	94	
0	12	1	52	2	95	3	46	4	29	5	13	6	96	7	77	8	34	9	42	
0	36	1	59	2	41	3	39	4	1	5	92	6	33	7	31	8	70	9	29	
0	64	1	33	2	30	3	27	4	56	5	75	6	40	7	69	8	16	9	1	
0	40	1	73	2	65	3	40	4	69	5	79	6	13	7	40	8	14	9	37	
0	23	1	66	2	87	3	68	4	81	5	49	6	90	7	81	8	9	9	31	
0	94	1	95	2	16	3	36	4	30	5	78	6	22	7	69	8	90	9	53	
